id,host_id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_value,occupancy_percent,price_group
897836824518169491,516194746,f,West Colfax,39.73822,-105.05183,Entire home,Entire home/apt,8,4.5,4.0,297.0,255,75735.0,4.97,100.0,<=300
898753754720196796,302773574,t,Mar Lee,39.68973,-105.04844,Entire home,Entire home/apt,8,1.0,3.0,154.0,255,39270.0,4.75,100.0,<=300
900209288058228240,92115039,t,Rosedale,39.6782321,-104.9766455,Entire guesthouse,Entire home/apt,3,1.0,2.0,149.0,255,37995.0,4.89,100.0,<=300
907055297567890284,173563207,t,Washington Park West,39.70084,-104.97933,Entire guesthouse,Entire home/apt,2,1.0,0.0,120.0,255,30600.0,4.82,100.0,<=300
908090909642283226,100358182,t,Valverde,39.72172,-105.02314,Entire home,Entire home/apt,8,1.0,2.0,186.0,255,47430.0,4.87,100.0,<=300
909610408522309786,24326234,t,Civic Center,39.73392,-104.98757,Entire rental unit,Entire home/apt,2,1.0,1.0,142.0,255,36210.0,4.91,100.0,<=300
909703881896242128,30490692,t,Sunnyside,39.77293620608651,-105.02024966009648,Entire guesthouse,Entire home/apt,2,1.0,1.0,130.0,255,33150.0,4.93,100.0,<=300
911066529352555654,178524821,f,Gateway - Green Valley Ranch,39.79039528174342,-104.77868601809423,Entire home,Entire home/apt,10,2.5,4.0,209.0,255,53295.0,4.71,100.0,<=300
912513776531612849,33703515,t,Berkeley,39.76969,-105.03918,Entire home,Entire home/apt,14,3.5,4.0,220.0,217,47740.0,4.68,85.09803921568627,<=300
914799381444738031,343751915,t,West Colfax,39.74516308609525,-105.03265293809814,Entire home,Entire home/apt,6,2.5,3.0,246.0,161,39606.0,4.79,63.13725490196078,<=300
919125056874708256,7273500,t,Jefferson Park,39.75812,-105.02428,Entire home,Entire home/apt,2,1.5,1.0,120.0,255,30600.0,4.73,100.0,<=300
920149942789832505,219524979,f,Highland,39.76390682858009,-105.01211355461233,Entire rental unit,Entire home/apt,4,1.0,2.0,134.0,255,34170.0,4.4,100.0,<=300
920152089524348145,219524979,f,Highland,39.762329711968505,-105.01216689333206,Entire rental unit,Entire home/apt,4,1.0,2.0,148.0,255,37740.0,4.53,100.0,<=300
920625658973925591,2609651,t,Speer,39.71682,-104.98461,Entire home,Entire home/apt,4,1.0,2.0,208.0,217,45136.0,4.76,85.09803921568627,<=300
924115688626007096,22215007,t,Union Station,39.75068,-104.99582,Entire condo,Entire home/apt,4,1.0,2.0,223.0,255,56865.0,4.82,100.0,<=300
927533143338636306,266079230,t,Sunnyside,39.76964090046648,-105.0207035423279,Entire home,Entire home/apt,2,1.0,1.0,181.0,255,46155.0,4.89,100.0,<=300
927584143056716138,212108716,t,Highland,39.76650006482965,-105.02033950267436,Entire home,Entire home/apt,7,2.0,2.0,291.0,133,38703.0,4.87,52.156862745098046,<=300
932274272259564376,44866752,t,Lincoln Park,39.72897,-105.00169,Entire home,Entire home/apt,4,1.0,1.0,167.0,255,42585.0,4.93,100.0,<=300
934826134386105929,22558942,t,Clayton,39.770368793915054,-104.9472388612774,Entire home,Entire home/apt,4,2.5,2.0,285.0,255,72675.0,5.0,100.0,<=300
935117721555945908,71753330,t,West Highland,39.76547288243867,-105.04667108515008,Entire home,Entire home/apt,5,2.0,2.0,280.0,189,52920.0,4.84,74.11764705882354,<=300
943635057589256329,302438077,f,Gateway - Green Valley Ranch,39.769990634386254,-104.75957111237042,Entire home,Entire home/apt,10,3.5,5.0,259.0,255,66045.0,5.0,100.0,<=300
944176255141758949,160633950,t,Five Points,39.75573735398227,-104.98551316250774,Entire condo,Entire home/apt,4,2.0,2.0,229.0,210,48090.0,4.82,82.35294117647058,<=300
948015569820571288,13628626,t,Athmar Park,39.702437581807246,-105.0092703584532,Entire guesthouse,Entire home/apt,4,1.0,1.0,139.0,255,35445.0,4.96,100.0,<=300
950001051197836881,219524979,f,Five Points,39.76501,-104.97463,Entire rental unit,Entire home/apt,6,1.0,2.0,148.0,255,37740.0,4.66,100.0,<=300
950020894876021460,219524979,f,Five Points,39.76461441662223,-104.97680740982204,Entire rental unit,Entire home/apt,4,1.0,1.0,126.0,255,32130.0,4.66,100.0,<=300
952403007031354610,530350732,t,Highland,39.76619,-105.01539,Entire rental unit,Entire home/apt,4,1.0,1.0,162.0,255,41310.0,4.88,100.0,<=300
953833530088361114,530757248,t,Five Points,39.75338139999999,-104.9831301,Entire townhouse,Entire home/apt,6,3.0,3.0,298.0,245,73010.0,4.91,96.07843137254902,<=300
954596807236881452,10395352,t,Five Points,39.76418,-104.9794,Entire condo,Entire home/apt,5,2.0,2.0,204.0,245,49980.0,4.95,96.07843137254902,<=300
960904704423607089,19803581,t,Valverde,39.72426,-105.02397,Entire home,Entire home/apt,5,1.0,2.0,122.0,255,31110.0,4.91,100.0,<=300
962557987713371640,179779028,f,Cole,39.77137054439941,-104.96792223629411,Entire home,Entire home/apt,2,1.0,1.0,130.0,255,33150.0,4.88,100.0,<=300
964516940621349819,223708065,t,Platt Park,39.68326174793481,-104.98470233097277,Entire guesthouse,Entire home/apt,4,1.0,1.0,145.0,255,36975.0,4.97,100.0,<=300
966575847885813562,9524940,t,Five Points,39.7543294,-104.9850357,Entire home,Entire home/apt,6,2.5,3.0,177.0,255,45135.0,4.87,100.0,<=300
968037991296718016,142202943,t,Highland,39.75899606479239,-105.01589686379084,Entire condo,Entire home/apt,8,2.5,3.0,231.0,203,46893.0,4.7,79.6078431372549,<=300
968038054281863973,142202943,t,Highland,39.75905,-105.01604,Entire condo,Entire home/apt,6,2.0,2.0,162.0,189,30618.0,4.83,74.11764705882354,<=300
968038162835562499,142202943,t,Highland,39.75890609365384,-105.01498936116688,Entire condo,Entire home/apt,6,2.0,2.0,214.0,210,44940.0,4.84,82.35294117647058,<=300
968253323622318152,361675723,t,City Park West,39.74747867747042,-104.96168291571476,Entire guesthouse,Entire home/apt,4,1.0,2.0,163.0,196,31948.0,4.89,76.86274509803923,<=300
970242003339762800,189020108,t,Cole,39.76913,-104.96463,Entire home,Entire home/apt,4,1.0,2.0,195.0,175,34125.0,4.9,68.62745098039215,<=300
973457093732263806,22247081,t,Five Points,39.760925,-104.9968663,Entire condo,Entire home/apt,2,1.0,1.0,188.0,255,47940.0,4.91,100.0,<=300
976869594456046658,120363173,t,West Colfax,39.74058079836436,-105.03667981764583,Entire bungalow,Entire home/apt,8,2.0,3.0,202.0,255,51510.0,4.8,100.0,<=300
979815369755860237,4129665,t,Clayton,39.76551281652287,-104.95391270658328,Entire home,Entire home/apt,6,2.0,3.0,150.0,203,30450.0,4.91,79.6078431372549,<=300
979857296135250355,130962738,f,Gateway - Green Valley Ranch,39.78570908845372,-104.7445503136368,Entire home,Entire home/apt,16,4.0,5.0,280.0,116,32480.0,5.0,45.490196078431374,<=300
983463088777092709,12645276,t,Athmar Park,39.70413,-105.01762,Entire guesthouse,Entire home/apt,3,1.0,1.0,140.0,232,32480.0,4.79,90.98039215686275,<=300
984029746201045775,27297609,f,Cherry Creek,39.7175899,-104.9494947,Entire rental unit,Entire home/apt,2,1.0,0.0,218.0,252,54936.0,4.86,98.82352941176471,<=300
984209113578770990,84354078,f,Washington Park West,39.704988,-104.9860614,Entire home,Entire home/apt,12,2.0,4.0,178.0,255,45390.0,4.6,100.0,<=300
989843348610110250,329080414,f,Highland,39.76159,-105.02445,Entire townhouse,Entire home/apt,6,2.5,2.0,133.0,255,33915.0,4.91,100.0,<=300
992292926322355303,136917775,t,Ruby Hill,39.6896216,-105.0042706,Entire home,Entire home/apt,3,1.0,2.0,127.0,255,32385.0,4.87,100.0,<=300
993788947212603892,460051607,t,Jefferson Park,39.74940227192946,-105.02339005708473,Entire townhouse,Entire home/apt,6,2.5,2.0,210.0,255,53550.0,4.91,100.0,<=300
995100512683454798,18125796,t,City Park West,39.74559270139065,-104.961347558197,Entire bungalow,Entire home/apt,5,1.0,2.0,173.0,255,44115.0,4.76,100.0,<=300
999265311533819623,541113582,f,Union Station,39.7525805,-105.002362,Room in hotel,Private room,2,1.0,1.0,279.0,189,52731.0,4.79,74.11764705882354,<=300
1000241146397132604,72164908,t,Highland,39.76281859504099,-105.00854002803516,Entire home,Entire home/apt,8,2.5,2.0,208.0,255,53040.0,4.79,100.0,<=300
1000807958490571278,445697747,t,CBD,39.743973788975374,-104.99660896436647,Entire rental unit,Entire home/apt,2,1.0,1.0,169.0,180,30420.0,5.0,70.58823529411765,<=300
1005070753237894901,372227538,t,Highland,39.765341807526326,-105.01317189170616,Entire guest suite,Entire home/apt,6,1.0,2.0,154.0,255,39270.0,4.91,100.0,<=300
1005780201567043607,226562707,t,Sloan Lake,39.75444,-105.04337,Entire guesthouse,Entire home/apt,4,1.0,1.0,227.0,168,38136.0,4.9,65.88235294117646,<=300
1008007199872912058,542986767,f,Highland,39.76807087397403,-105.00538710794382,Entire home,Entire home/apt,4,1.0,1.0,190.0,255,48450.0,4.88,100.0,<=300
1008052205079069118,222890046,t,Valverde,39.71986,-105.02268,Entire rental unit,Entire home/apt,8,1.0,2.0,148.0,255,37740.0,4.84,100.0,<=300
1008253546453801648,24319392,t,Barnum West,39.72338845059432,-105.04703761493484,Entire home,Entire home/apt,4,2.0,3.0,282.0,116,32712.0,4.69,45.490196078431374,<=300
1009349158837683873,9447036,t,CBD,39.745774200384695,-104.99203026294708,Entire rental unit,Entire home/apt,2,1.0,1.0,130.0,255,33150.0,4.91,100.0,<=300
1010484490968036206,764768,t,Union Station,39.7563619,-105.0031001,Entire condo,Entire home/apt,2,1.0,1.0,165.0,255,42075.0,5.0,100.0,<=300
1011509700259142425,142202943,t,Highland,39.757648766903024,-105.01484049390848,Entire condo,Entire home/apt,6,2.0,2.0,171.0,255,43605.0,4.72,100.0,<=300
1013066324804255241,533142145,t,Whittier,39.7522049,-104.9706137,Entire home,Entire home/apt,6,2.0,4.0,183.0,252,46116.0,4.71,98.82352941176471,<=300
1018969590160845559,23470426,t,Berkeley,39.77972199636371,-105.0259374422503,Entire guest suite,Entire home/apt,4,1.0,2.0,142.0,255,36210.0,4.85,100.0,<=300
1021015204262329769,48077776,t,City Park West,39.74209,-104.96249,Castle,Entire home/apt,4,2.0,2.0,180.0,255,45900.0,4.83,100.0,<=300
1021737083261251950,494618540,t,Five Points,39.7532866,-104.9901367,Entire townhouse,Entire home/apt,6,2.5,3.0,240.0,255,61200.0,4.8,100.0,<=300
1022887869121438268,23132961,t,Jefferson Park,39.751315676864735,-105.02464137804516,Entire rental unit,Entire home/apt,4,1.0,1.0,189.0,182,34398.0,4.84,71.37254901960785,<=300
1027643784296459411,287238024,t,West Colfax,39.7350641,-105.0402395,Entire condo,Entire home/apt,2,1.0,1.0,127.0,255,32385.0,4.78,100.0,<=300
1035754843730535737,56065445,t,Five Points,39.75944559166244,-104.9747675624352,Entire home,Entire home/apt,4,2.0,2.0,193.0,255,49215.0,4.86,100.0,<=300
1036367578774477668,115356933,t,Berkeley,39.78132313187294,-105.02619006813514,Entire home,Entire home/apt,5,2.5,2.0,206.0,255,52530.0,4.8,100.0,<=300
1040551003686262758,544408575,f,Cherry Creek,39.72028,-104.95793,Room in hotel,Private room,2,1.0,1.0,186.0,255,47430.0,4.7,100.0,<=300
1044921481127446827,550674903,t,Skyland,39.7546,-104.944,Entire home,Entire home/apt,12,3.5,4.0,230.0,255,58650.0,4.85,100.0,<=300
1046268709384058752,101722965,t,Baker,39.71362045354666,-104.99112026708148,Entire home,Entire home/apt,2,1.0,1.0,175.0,255,44625.0,4.96,100.0,<=300
1048825048138947086,112355613,t,Sloan Lake,39.750409734932894,-105.04182943615564,Entire guesthouse,Entire home/apt,4,1.0,2.0,184.0,255,46920.0,4.98,100.0,<=300
1050932491272023087,184486372,t,Montclair,39.7382913,-104.9037995,Entire rental unit,Entire home/apt,4,1.0,2.0,141.0,255,35955.0,4.8,100.0,<=300
1056652684540290650,27854986,f,Five Points,39.75245955707307,-104.9911435749759,Entire rental unit,Entire home/apt,4,1.5,1.0,131.0,255,33405.0,4.97,100.0,<=300
1064556941214397017,499608479,f,Union Station,39.75059,-104.99856,Entire rental unit,Entire home/apt,2,1.0,0.0,120.0,255,30600.0,4.69,100.0,<=300
1066870616535728815,13727234,t,Clayton,39.76808617814995,-104.9594933912158,Entire home,Entire home/apt,4,1.0,2.0,135.0,224,30240.0,4.95,87.84313725490196,<=300
1067101705493811725,351281479,t,Lincoln Park,39.72739524380737,-104.99437069883744,Entire home,Entire home/apt,4,1.0,2.0,189.0,255,48195.0,4.86,100.0,<=300
1071184878449341481,9834932,t,Five Points,39.75632,-104.98211,Entire home,Entire home/apt,6,2.0,3.0,227.0,224,50848.0,4.78,87.84313725490196,<=300
1073063688539468277,17819071,t,North Capitol Hill,39.74203,-104.9796,Entire rental unit,Entire home/apt,4,1.0,2.0,172.0,255,43860.0,4.98,100.0,<=300
1080046916760354043,27378019,t,West Colfax,39.7434993,-105.0402785,Entire townhouse,Entire home/apt,6,2.5,2.0,189.0,255,48195.0,4.97,100.0,<=300
1084934685807253736,121718072,f,North Capitol Hill,39.7454824,-104.9801243,Entire loft,Entire home/apt,4,1.0,0.0,142.0,255,36210.0,4.55,100.0,<=300
1090728010870345726,107279139,t,Union Station,39.7506749,-104.9958166,Entire condo,Entire home/apt,4,1.0,2.0,141.0,255,35955.0,4.89,100.0,<=300
1091270600506822215,302966573,f,Regis,39.78838,-105.03895,Entire home,Entire home/apt,4,1.0,2.0,176.0,255,44880.0,4.93,100.0,<=300
1092168383745830975,313812129,t,South Park Hill,39.74569091887044,-104.93802677067542,Entire home,Entire home/apt,16,3.5,4.0,297.0,147,43659.0,4.95,57.647058823529406,<=300
1095962971760158231,511278702,t,Gateway - Green Valley Ranch,39.77947,-104.74375,Entire home,Entire home/apt,8,2.5,3.0,154.0,255,39270.0,4.66,100.0,<=300
1095968119335761556,334127567,t,Gateway - Green Valley Ranch,39.78267078728452,-104.73848160361712,Entire home,Entire home/apt,9,3.5,5.0,197.0,255,50235.0,4.96,100.0,<=300
1097779634915279730,555953425,t,Five Points,39.74945,-104.98219,Private room in bed and breakfast,Private room,2,1.0,1.0,175.0,255,44625.0,4.92,100.0,<=300
1097900820936596473,555953425,t,Five Points,39.7496766547728,-104.98350045700322,Private room in bed and breakfast,Private room,2,1.0,1.0,184.0,255,46920.0,4.92,100.0,<=300
1097906552746954323,555953425,t,Five Points,39.74937524472253,-104.98209090654724,Private room in bed and breakfast,Private room,2,1.0,1.0,151.0,255,38505.0,4.98,100.0,<=300
1097912739840727723,555953425,t,Five Points,39.74761,-104.98211,Private room in bed and breakfast,Private room,2,1.0,1.0,179.0,182,32578.0,4.96,71.37254901960785,<=300
1097919587624968907,555953425,t,Five Points,39.74764757336634,-104.98392893415196,Private room in bed and breakfast,Private room,2,1.0,1.0,186.0,245,45570.0,4.94,96.07843137254902,<=300
1097948166154055058,555953425,t,Five Points,39.74788770730157,-104.98398404515508,Private room in bed and breakfast,Private room,2,1.0,1.0,190.0,255,48450.0,4.89,100.0,<=300
1097957407491533191,555953425,t,Five Points,39.74973311864677,-104.98409742385128,Private room in bed and breakfast,Private room,2,1.0,1.0,283.0,255,72165.0,4.94,100.0,<=300
1097966491444866402,555953425,t,Five Points,39.747639446642296,-104.9839954134512,Private room in bed and breakfast,Private room,2,1.0,1.0,199.0,255,50745.0,4.93,100.0,<=300
1100388124421809947,259447864,t,Washington Park West,39.693587891903526,-104.9784678753816,Entire home,Entire home/apt,6,3.0,3.0,250.0,252,63000.0,4.94,98.82352941176471,<=300
1105397494264452292,555953425,t,Five Points,39.74953,-104.98236,Private room in bed and breakfast,Private room,2,1.0,1.0,212.0,196,41552.0,4.97,76.86274509803923,<=300
1105425907434672982,555953425,t,Five Points,39.74954,-104.98391,Private room in bed and breakfast,Private room,2,1.0,1.0,275.0,255,70125.0,4.98,100.0,<=300
1105905563411049917,219524979,f,Jefferson Park,39.75560236454288,-105.01839081470044,Entire rental unit,Entire home/apt,4,1.0,1.0,163.0,255,41565.0,4.55,100.0,<=300
1105906700823585264,219524979,f,Jefferson Park,39.75371,-105.01979,Entire rental unit,Entire home/apt,4,1.0,1.0,153.0,255,39015.0,4.72,100.0,<=300
1105912882020906616,219524979,f,Jefferson Park,39.75551541499648,-105.01800368487892,Entire rental unit,Entire home/apt,6,2.0,2.0,210.0,255,53550.0,4.74,100.0,<=300
1107408898556896816,30347796,f,Berkeley,39.78007682481312,-105.04062810590536,Entire home,Entire home/apt,4,1.0,2.0,200.0,180,36000.0,4.71,70.58823529411765,<=300
1107442010886629113,53713044,t,Globeville,39.7830521,-104.9873749,Entire home,Entire home/apt,6,1.0,3.0,221.0,154,34034.0,4.88,60.3921568627451,<=300
1108144132721125323,219524979,f,Jefferson Park,39.75402904170034,-105.01977933150197,Entire rental unit,Entire home/apt,4,1.0,1.0,163.0,255,41565.0,4.69,100.0,<=300
1108145898330809149,219524979,f,Jefferson Park,39.75522,-105.02033,Entire rental unit,Entire home/apt,6,2.0,2.0,181.0,255,46155.0,4.53,100.0,<=300
1108744054697385297,249472890,t,Union Station,39.75477559957214,-105.00357911622616,Entire rental unit,Entire home/apt,6,2.0,2.0,235.0,189,44415.0,4.89,74.11764705882354,<=300
1108856367547013223,20849740,t,Congress Park,39.73730279999999,-104.9470236,Entire guesthouse,Entire home/apt,3,1.0,1.0,135.0,255,34425.0,5.0,100.0,<=300
1110132069492669219,26506433,f,West Colfax,39.73513128219739,-105.04023626446724,Entire rental unit,Entire home/apt,6,2.0,2.0,144.0,255,36720.0,4.87,100.0,<=300
1115430683961446359,89419480,t,Highland,39.7674899111743,-105.01934144172684,Entire rental unit,Entire home/apt,6,1.0,2.0,268.0,161,43148.0,4.92,63.13725490196078,<=300
1116693631248366908,219524979,f,Jefferson Park,39.75409,-105.01867,Entire rental unit,Entire home/apt,6,2.0,2.0,220.0,255,56100.0,4.68,100.0,<=300
1120366782889429809,568917739,t,Montbello,39.79382760819488,-104.84111045605204,Entire home,Entire home/apt,10,2.0,4.0,206.0,255,52530.0,4.63,100.0,<=300
1126877912203468357,9834932,t,West Colfax,39.74087,-105.03343,Entire home,Entire home/apt,11,4.5,4.0,286.0,154,44044.0,4.93,60.3921568627451,<=300
1130116123408685966,25372633,t,Virginia Village,39.68403,-104.9054,Entire home,Entire home/apt,14,2.5,4.0,290.0,147,42630.0,4.88,57.647058823529406,<=300
1130767375854255686,571343858,f,Berkeley,39.769860902050816,-105.02885439973792,Entire home,Entire home/apt,6,2.0,3.0,159.0,255,40545.0,4.87,100.0,<=300
1131219278681179161,571450969,t,Baker,39.71705309974902,-104.99683094239452,Entire townhouse,Entire home/apt,2,1.5,1.0,159.0,238,37842.0,4.82,93.33333333333333,<=300
1135479079961381868,107279139,t,Highland,39.76338,-105.01004,Entire home,Entire home/apt,6,1.5,3.0,189.0,217,41013.0,4.82,85.09803921568627,<=300
1141984770559042802,72164908,t,Clayton,39.765574,-104.9580424,Entire home,Entire home/apt,13,3.5,5.0,279.0,140,39060.0,4.83,54.90196078431373,<=300
1142083422337694591,21827124,t,Chaffee Park,39.78554105577982,-105.02183322837313,Entire home,Entire home/apt,2,1.0,1.0,163.0,224,36512.0,5.0,87.84313725490196,<=300
1142795852323229963,23786377,t,DIA,39.81315,-104.76545,Entire home,Entire home/apt,10,2.5,4.0,220.0,252,55440.0,4.92,98.82352941176471,<=300
1146299668749256227,5908078,t,Five Points,39.759995,-104.976033,Entire guesthouse,Entire home/apt,3,1.0,0.0,136.0,255,34680.0,4.87,100.0,<=300
1148059998811365049,17788793,t,West Highland,39.76027856948738,-105.0345960464915,Entire guesthouse,Entire home/apt,4,1.0,1.0,119.0,255,30345.0,4.91,100.0,<=300
1152522415037677727,34955862,t,Capitol Hill,39.729766,-104.9755259,Entire home,Entire home/apt,4,1.0,1.0,140.0,255,35700.0,4.79,100.0,<=300
1156577446608389020,47122591,t,Northeast Park Hill,39.76315,-104.93819,Entire rental unit,Entire home/apt,4,1.0,2.0,236.0,255,60180.0,4.87,100.0,<=300
1157320158812050207,107279139,t,Stapleton,39.75728,-104.86484,Entire home,Entire home/apt,9,3.5,4.0,201.0,168,33768.0,4.91,65.88235294117646,<=300
1158739618306834873,4766541,t,Platt Park,39.69316,-104.98312,Entire home,Entire home/apt,4,2.5,2.0,213.0,175,37275.0,4.89,68.62745098039215,<=300
1158748787200628718,121718072,f,Union Station,39.7508065,-104.9958617,Entire condo,Entire home/apt,6,1.0,2.0,118.0,255,30090.0,4.57,100.0,<=300
1161784844881620931,107279139,t,West Highland,39.76488,-105.03259,Entire home,Entire home/apt,6,3.0,3.0,233.0,210,48930.0,4.91,82.35294117647058,<=300
1161910399874077339,112417732,f,North Capitol Hill,39.7458057,-104.9809005,Entire rental unit,Entire home/apt,5,1.0,2.0,239.0,154,36806.0,4.72,60.3921568627451,<=300
1162279099856800629,232359569,t,City Park West,39.74104347598278,-104.96704820174725,Entire guest suite,Entire home/apt,4,1.0,1.0,122.0,255,31110.0,4.88,100.0,<=300
1166046485056035156,11103829,t,West Colfax,39.73638,-105.03796,Entire home,Entire home/apt,8,2.5,2.0,157.0,252,39564.0,4.82,98.82352941176471,<=300
1166784530623875628,107179812,t,Globeville,39.78212746517503,-104.97875574119288,Entire home,Entire home/apt,6,1.0,3.0,192.0,196,37632.0,4.64,76.86274509803923,<=300
1167065436372655484,580274636,t,Gateway - Green Valley Ranch,39.79498,-104.76336,Entire home,Entire home/apt,8,2.5,2.0,144.0,255,36720.0,4.93,100.0,<=300
1167627269898768723,75474183,t,Washington Park West,39.69953840749453,-104.97578626238038,Entire guest suite,Entire home/apt,4,1.0,1.0,133.0,255,33915.0,4.89,100.0,<=300
1167666649886424687,7730722,f,Clayton,39.76808958221788,-104.94617855498106,Entire home,Entire home/apt,6,2.5,3.0,260.0,116,30160.0,4.0,45.490196078431374,<=300
1168843619701631453,84675816,t,Sloan Lake,39.74791,-105.03301,Entire home,Entire home/apt,2,1.0,1.0,199.0,189,37611.0,4.97,74.11764705882354,<=300
1171627532716474913,67514634,t,Sloan Lake,39.75314,-105.03167,Entire townhouse,Entire home/apt,9,3.0,4.0,266.0,245,65170.0,4.79,96.07843137254902,<=300
1172469833644253300,63853824,t,Jefferson Park,39.74881,-105.02274,Entire home,Entire home/apt,4,2.5,2.0,242.0,174,42108.0,5.0,68.23529411764706,<=300
1173135318582424365,51188910,t,City Park,39.743545844710894,-104.94247559825772,Entire guest suite,Entire home/apt,4,1.0,1.0,126.0,255,32130.0,4.82,100.0,<=300
1173887418178356607,94198176,t,Congress Park,39.73981809093738,-104.94538066458308,Entire guest suite,Entire home/apt,4,1.0,1.0,118.0,255,30090.0,4.95,100.0,<=300
1176435566374247622,22140186,t,Five Points,39.76007391785,-104.99634438217169,Entire condo,Entire home/apt,3,1.0,1.0,158.0,255,40290.0,4.88,100.0,<=300
1176913895035436566,151324279,t,West Highland,39.76191691134888,-105.03232404425734,Entire home,Entire home/apt,5,2.5,2.0,267.0,133,35511.0,4.88,52.156862745098046,<=300
1178320462811837376,362003189,t,Washington Park West,39.70306092898925,-104.98377277180433,Entire home,Entire home/apt,2,1.0,1.0,266.0,203,53998.0,4.88,79.6078431372549,<=300
1178449045135420207,15104166,f,Baker,39.71873,-104.98856,Entire home,Entire home/apt,6,3.0,3.0,250.0,196,49000.0,4.61,76.86274509803923,<=300
1181131123444784838,11327134,t,Hale,39.7313535,-104.9266884,Entire home,Entire home/apt,6,3.0,3.0,214.0,175,37450.0,5.0,68.62745098039215,<=300
1181474289588717763,142217271,t,Whittier,39.75458968255169,-104.96874274107478,Entire home,Entire home/apt,6,2.0,3.0,269.0,255,68595.0,4.72,100.0,<=300
1181487650362530131,180981606,t,Ruby Hill,39.692942,-105.0090869,Entire home,Entire home/apt,9,1.0,3.0,187.0,255,47685.0,4.87,100.0,<=300
1182063134736160720,371723322,t,Five Points,39.76178470569168,-104.98033348470926,Entire guesthouse,Entire home/apt,4,2.0,2.0,130.0,255,33150.0,4.9,100.0,<=300
1182689351020101444,36361056,t,West Colfax,39.7386764,-105.0355529,Entire home,Entire home/apt,6,2.0,3.0,135.0,255,34425.0,4.5,100.0,<=300
1186300026372097328,193509629,t,Berkeley,39.77036,-105.04954,Entire home,Entire home/apt,6,1.0,4.0,195.0,210,40950.0,4.76,82.35294117647058,<=300
1189847396352997548,142202943,t,Highland,39.757196352498674,-105.01470934283944,Entire condo,Entire home/apt,6,2.0,2.0,165.0,196,32340.0,4.84,76.86274509803923,<=300
1190001263490126062,35168746,t,Chaffee Park,39.790890356404965,-105.0190297097155,Entire home,Entire home/apt,4,1.0,3.0,170.0,238,40460.0,4.94,93.33333333333333,<=300
1191538178470311551,33508984,f,Washington Virginia Vale,39.71023215820647,-104.91919638538192,Entire villa,Entire home/apt,12,3.0,5.0,199.0,174,34626.0,4.33,68.23529411764706,<=300
1193439421266557202,106454783,t,Virginia Village,39.69470182456146,-104.92953221534424,Entire home,Entire home/apt,5,2.0,3.0,250.0,174,43500.0,5.0,68.23529411764706,<=300
1193822568828568486,48077776,t,City Park West,39.74039268137325,-104.9627087273218,Private room in castle,Private room,2,1.0,1.0,194.0,196,38024.0,4.86,76.86274509803923,<=300
1194621732614465257,19712418,t,Five Points,39.75749271082552,-104.98302429167448,Entire rental unit,Entire home/apt,2,1.0,1.0,145.0,255,36975.0,4.78,100.0,<=300
1196644951078227046,55179807,f,Five Points,39.7542161,-104.9914979,Entire rental unit,Entire home/apt,6,2.0,2.0,248.0,196,48608.0,4.63,76.86274509803923,<=300
1204394668860046308,107279139,t,Highland,39.76091809208323,-105.01001562922212,Entire townhouse,Entire home/apt,6,2.5,3.0,179.0,182,32578.0,4.82,71.37254901960785,<=300
1204419000910468335,418082325,t,Gateway - Green Valley Ranch,39.7734,-104.73893,Entire home,Entire home/apt,6,2.5,3.0,135.0,240,32400.0,5.0,94.11764705882352,<=300
1204944600461005182,108284003,f,Berkeley,39.77742,-105.04017,Entire guesthouse,Entire home/apt,4,1.0,2.0,142.0,255,36210.0,5.0,100.0,<=300
1213482678194300947,41057561,t,Gateway - Green Valley Ranch,39.79539,-104.76921,Entire home,Entire home/apt,8,2.0,3.0,180.0,255,45900.0,4.95,100.0,<=300
1214008846849748488,2619306,f,Washington Park,39.70259,-104.95953,Entire home,Entire home/apt,4,1.0,2.0,152.0,255,38760.0,4.8,100.0,<=300
1214609864357119086,118609275,t,Union Station,39.7551182,-105.0046357,Entire rental unit,Entire home/apt,3,1.0,1.0,167.0,255,42585.0,4.94,100.0,<=300
1216056094273776295,182854705,t,Lincoln Park,39.7366678,-105.0024184,Entire home,Entire home/apt,6,2.5,2.0,150.0,255,38250.0,4.87,100.0,<=300
1217323039785791821,121689166,t,West Colfax,39.7446122,-105.0279916,Entire townhouse,Entire home/apt,4,1.0,1.0,131.0,255,33405.0,4.82,100.0,<=300
1222467439346552516,595958114,t,CBD,39.7460294,-104.9985075,Room in boutique hotel,Private room,2,1.0,1.0,189.0,196,37044.0,4.89,76.86274509803923,<=300
1224271566011521481,596168487,t,Sloan Lake,39.74773,-105.02708,Entire townhouse,Entire home/apt,6,2.5,2.0,149.0,255,37995.0,4.97,100.0,<=300
1225411229029675014,21098929,t,Platt Park,39.6921414,-104.9797737,Entire guesthouse,Entire home/apt,4,1.0,1.0,122.0,255,31110.0,4.95,100.0,<=300
1230623314838600334,32880128,t,Jefferson Park,39.75057222994796,-105.0249997623722,Entire guest suite,Entire home/apt,3,1.0,1.0,139.0,255,35445.0,4.91,100.0,<=300
1230706452650044346,48984529,t,Sunnyside,39.77868,-105.02195,Entire guesthouse,Entire home/apt,5,1.0,2.0,181.0,255,46155.0,4.94,100.0,<=300
